,exchange,datetime,level,bid_volume,ask_volume,total_volume,mid_price,spread,close_price,Symbol
18,kucoin,2023-04-27T14:01:26.021Z,100,53.81390000000007,22.21459999999998,76.02850000000005,1720.63,39.16,1697.1,ETH/EUR
19,kucoin,2023-04-27T14:01:26.599Z,100,34.33230000000007,22.20589999999998,56.538200000000046,1720.63,39.16,1697.1,ETH/EUR
20,kucoin,2023-04-27T14:01:27.162Z,100,55.805700000000066,22.216399999999982,78.02210000000005,1720.63,39.16,1697.1,ETH/EUR
21,kucoin,2023-04-27T14:01:27.778Z,100,54.05980000000007,22.216399999999982,76.27620000000005,1720.625,39.17,1697.1,ETH/EUR
22,kucoin,2023-04-27T14:01:28.345Z,100,55.81590000000006,22.216399999999982,78.03230000000005,1720.625,39.17,1697.1,ETH/EUR
23,kucoin,2023-04-27T14:01:28.920Z,100,55.81600000000007,22.216399999999982,78.03240000000005,1720.625,39.17,1697.1,ETH/EUR
24,kucoin,2023-04-27T14:01:29.502Z,100,53.834600000000066,20.746399999999987,74.58100000000005,1720.63,39.16,1697.1,ETH/EUR
25,kucoin,2023-04-27T14:01:30.083Z,100,46.14350000000006,21.29059999999999,67.43410000000006,1720.625,39.17,1697.1,ETH/EUR
26,kucoin,2023-04-27T14:01:30.659Z,100,54.436500000000066,21.29059999999999,75.72710000000006,1720.62,39.18,1697.1,ETH/EUR
27,kucoin,2023-04-27T14:01:31.286Z,100,53.82350000000006,20.79209999999999,74.61560000000006,1720.625,39.17,1697.1,ETH/EUR
28,kucoin,2023-04-27T14:01:31.884Z,100,46.909200000000055,20.79209999999999,67.70130000000005,1720.625,39.17,1697.1,ETH/EUR
29,bittrex,2023-04-27T14:01:27.607Z,25,75.98470742,83.76592414000001,159.75063156000002,1710.415,34.78,1747.344,ETH/EUR
30,bittrex,2023-04-27T14:01:31.284Z,25,75.98470742,83.76581912000002,159.75052654,1710.415,34.78,1747.344,ETH/EUR
31,bittrex,2023-04-27T14:01:34.995Z,25,75.98470742,83.73297274000001,159.71768016000001,1710.415,34.78,1747.344,ETH/EUR
32,bitfinex,2023-04-27T14:01:47.384Z,25,161.88537764999998,190.97854532,352.86392297,1725.0,1.8,327.61227252,ETH/EUR
33,kucoin,2023-04-27T14:01:49.755Z,100,54.551600000000064,22.247899999999987,76.79950000000005,1720.6950000000002,39.03,1697.1,ETH/EUR
34,kucoin,2023-04-27T14:01:50.333Z,100,54.13030000000006,22.247899999999987,76.37820000000005,1720.63,39.16,1697.1,ETH/EUR
35,kucoin,2023-04-27T14:01:50.942Z,100,59.70240000000006,22.247899999999987,81.95030000000006,1720.625,39.17,1697.1,ETH/EUR
36,kucoin,2023-04-27T14:01:51.520Z,100,54.72110000000006,22.247899999999987,76.96900000000005,1720.63,39.16,1697.1,ETH/EUR
37,kucoin,2023-04-27T14:01:52.088Z,100,33.99990000000005,22.21059999999999,56.21050000000004,1720.625,39.17,1697.1,ETH/EUR
38,kucoin,2023-04-27T14:01:52.844Z,100,31.50380000000006,22.21059999999999,53.71440000000005,1720.635,39.15,1697.1,ETH/EUR
39,kucoin,2023-04-27T14:01:53.435Z,100,41.72670000000006,22.21059999999999,63.93730000000005,1720.625,39.17,1697.1,ETH/EUR
40,kucoin,2023-04-27T14:01:53.992Z,100,31.680900000000054,22.21059999999999,53.89150000000004,1720.635,39.15,1697.1,ETH/EUR
41,kucoin,2023-04-27T14:01:54.581Z,100,33.25970000000005,22.21059999999999,55.47030000000004,1720.635,39.15,1697.1,ETH/EUR
42,kucoin,2023-04-27T14:01:55.153Z,100,53.14890000000006,22.224999999999987,75.37390000000005,1720.635,39.15,1697.1,ETH/EUR
43,kucoin,2023-04-27T14:01:55.731Z,100,52.969200000000065,22.224999999999987,75.19420000000005,1720.63,39.16,1697.1,ETH/EUR
44,kucoin,2023-04-27T14:01:56.293Z,100,55.13050000000006,22.224999999999987,77.35550000000005,1720.625,39.17,1697.1,ETH/EUR
45,kucoin,2023-04-27T14:01:56.881Z,100,59.70900000000006,22.224999999999987,81.93400000000005,1720.625,39.17,1697.1,ETH/EUR
46,kucoin,2023-04-27T14:01:57.489Z,100,55.87400000000006,22.224999999999987,78.09900000000005,1720.625,39.17,1697.1,ETH/EUR
47,bittrex,2023-04-27T14:01:53.396Z,25,75.98470742,83.93657693000002,159.92128435,1710.415,34.78,1747.344,ETH/EUR
48,bittrex,2023-04-27T14:01:57.190Z,25,75.98470742,75.04750724000002,151.03221466000002,1709.8960000000002,33.742,1747.344,ETH/EUR
49,bittrex,2023-04-27T14:02:00.802Z,25,75.98470742,75.04750724000002,151.03221466000002,1709.8960000000002,33.742,1747.344,ETH/EUR
50,bitfinex,2023-04-27T14:02:13.352Z,25,151.76863571999996,163.77874353,315.54737924999995,1721.65,0.9,327.61227252,ETH/EUR
51,kucoin,2023-04-27T14:02:15.413Z,100,46.47750000000006,22.243299999999984,68.72080000000005,1720.63,39.16,1697.1,ETH/EUR
52,kucoin,2023-04-27T14:02:15.997Z,100,53.728000000000065,22.243299999999984,75.97130000000004,1720.63,39.16,1697.1,ETH/EUR
53,kucoin,2023-04-27T14:02:16.572Z,100,47.302599999999934,22.243299999999984,69.54589999999992,1720.63,39.16,1697.1,ETH/EUR
54,kucoin,2023-04-27T14:02:17.154Z,100,45.60039999999994,22.222099999999987,67.82249999999992,1720.63,39.16,1697.1,ETH/EUR
55,kucoin,2023-04-27T14:02:17.745Z,100,46.33179999999993,22.222099999999987,68.55389999999991,1720.63,39.16,1697.1,ETH/EUR
56,kucoin,2023-04-27T14:02:18.347Z,100,46.33179999999993,22.222099999999987,68.55389999999991,1720.635,39.15,1697.1,ETH/EUR
57,kucoin,2023-04-27T14:02:18.921Z,100,47.164299999999926,22.222099999999987,69.38639999999991,1720.635,39.15,1697.1,ETH/EUR
58,kucoin,2023-04-27T14:02:19.486Z,100,46.36949999999993,22.222099999999987,68.59159999999991,1720.635,39.15,1697.1,ETH/EUR
59,kucoin,2023-04-27T14:02:20.057Z,100,56.322899999999926,22.213999999999988,78.53689999999992,1720.635,39.15,1697.1,ETH/EUR
60,kucoin,2023-04-27T14:02:20.798Z,100,56.322899999999926,22.213999999999988,78.53689999999992,1720.635,39.15,1697.1,ETH/EUR
61,kucoin,2023-04-27T14:02:21.389Z,100,48.74439999999993,22.213999999999988,70.95839999999991,1720.635,39.15,1697.1,ETH/EUR
62,kucoin,2023-04-27T14:02:21.934Z,100,48.74449999999993,22.213999999999988,70.95849999999992,1720.635,39.15,1697.1,ETH/EUR
63,kucoin,2023-04-27T14:02:22.525Z,100,56.322899999999926,22.213999999999988,78.53689999999992,1720.635,39.15,1697.1,ETH/EUR
64,kucoin,2023-04-27T14:02:23.103Z,100,46.57719999999993,22.23719999999999,68.81439999999992,1720.635,39.15,1697.1,ETH/EUR
65,kucoin,2023-04-27T14:02:23.672Z,100,46.57719999999993,22.23719999999999,68.81439999999992,1720.635,39.15,1697.1,ETH/EUR
66,bittrex,2023-04-27T14:02:19.393Z,25,75.98470742,83.93289465000001,159.91760207000002,1709.4155,32.781,1747.344,ETH/EUR
67,bittrex,2023-04-27T14:02:23.019Z,25,75.98470742,83.93289465000001,159.91760207000002,1709.4155,32.781,1747.344,ETH/EUR
68,bittrex,2023-04-27T14:02:26.607Z,25,75.98470742,83.93289465000001,159.91760207000002,1709.4155,32.781,1747.344,ETH/EUR
69,bitfinex,2023-04-27T14:02:39.827Z,25,175.88014340999996,242.3788285,418.25897190999996,1721.75,0.7,327.61227252,ETH/EUR
70,kucoin,2023-04-27T14:02:42.204Z,100,67.93819999999994,22.258499999999987,90.19669999999992,1720.62,39.18,1697.1,ETH/EUR
71,kucoin,2023-04-27T14:02:42.792Z,100,63.18239999999994,22.258499999999987,85.44089999999993,1720.62,39.18,1697.1,ETH/EUR
72,kucoin,2023-04-27T14:02:43.387Z,100,58.37849999999993,22.258499999999987,80.63699999999992,1720.625,39.17,1697.1,ETH/EUR
73,kucoin,2023-04-27T14:02:43.962Z,100,58.45589999999993,22.258499999999987,80.71439999999991,1720.625,39.17,1697.1,ETH/EUR
74,kucoin,2023-04-27T14:02:44.543Z,100,67.74389999999994,22.258499999999987,90.00239999999992,1720.625,39.17,1697.1,ETH/EUR
75,kucoin,2023-04-27T14:02:45.580Z,100,57.62509999999995,22.256899999999987,79.88199999999993,1720.625,39.17,1697.1,ETH/EUR
76,kucoin,2023-04-27T14:02:46.192Z,100,62.606399999999944,22.256899999999987,84.86329999999992,1720.62,39.18,1697.1,ETH/EUR
77,kucoin,2023-04-27T14:02:46.766Z,100,56.046699999999944,22.256899999999987,78.30359999999993,1720.625,39.17,1697.1,ETH/EUR
78,kucoin,2023-04-27T14:02:47.374Z,100,62.31369999999995,22.256899999999987,84.57059999999993,1720.625,39.17,1697.1,ETH/EUR
79,kucoin,2023-04-27T14:02:47.960Z,100,46.05219999999994,22.256899999999987,68.30909999999993,1720.635,39.15,1697.1,ETH/EUR
80,kucoin,2023-04-27T14:02:48.540Z,100,67.68759999999995,22.253999999999987,89.94159999999994,1720.625,39.17,1697.1,ETH/EUR
81,kucoin,2023-04-27T14:02:49.113Z,100,62.68759999999994,22.253999999999987,84.94159999999992,1720.63,39.16,1697.1,ETH/EUR
82,kucoin,2023-04-27T14:02:49.670Z,100,58.109199999999944,22.253999999999987,80.36319999999994,1720.63,39.16,1697.1,ETH/EUR
83,kucoin,2023-04-27T14:02:50.254Z,100,63.09049999999994,22.253999999999987,85.34449999999993,1720.625,39.17,1697.1,ETH/EUR
84,bittrex,2023-04-27T14:02:45.578Z,25,75.98470742,83.93289465000001,159.91760207000002,1709.4155,32.781,1747.344,ETH/EUR
85,bittrex,2023-04-27T14:02:49.303Z,25,75.98470742,83.93358733000001,159.91829475000003,1709.4155,32.781,1747.344,ETH/EUR
86,bittrex,2023-04-27T14:02:53.013Z,25,75.98470742,83.93358733000001,159.91829475000003,1709.4155,32.781,1747.344,ETH/EUR
87,bitfinex,2023-04-27T14:03:05.992Z,25,220.16802929999992,253.87965019,474.04767948999995,1721.4,0.6,327.61227252,ETH/EUR
88,kucoin,2023-04-27T14:03:08.648Z,100,57.95779999999994,22.184499999999986,80.14229999999992,1720.67,39.08,1697.1,ETH/EUR
89,kucoin,2023-04-27T14:03:09.638Z,100,56.03329999999994,22.184499999999986,78.21779999999993,1720.6750000000002,39.07,1697.1,ETH/EUR
90,kucoin,2023-04-27T14:03:10.217Z,100,36.56179999999994,22.234399999999987,58.79619999999993,1720.68,39.06,1697.1,ETH/EUR
91,kucoin,2023-04-27T14:03:10.797Z,100,34.80569999999994,22.234399999999987,57.040099999999924,1720.68,39.06,1697.1,ETH/EUR
92,kucoin,2023-04-27T14:03:11.396Z,100,43.931800000000074,22.234399999999987,66.16620000000006,1720.6750000000002,39.07,1697.1,ETH/EUR
93,kucoin,2023-04-27T14:03:11.974Z,100,42.95040000000007,22.234399999999987,65.18480000000005,1720.68,39.06,1697.1,ETH/EUR
94,kucoin,2023-04-27T14:03:12.558Z,100,43.931800000000074,22.234399999999987,66.16620000000006,1720.6750000000002,39.07,1697.1,ETH/EUR
95,kucoin,2023-04-27T14:03:13.149Z,100,43.948300000000074,22.250099999999993,66.19840000000006,1720.68,39.06,1697.1,ETH/EUR
96,kucoin,2023-04-27T14:03:14.129Z,100,45.75939999999995,22.250099999999993,68.00949999999995,1720.6750000000002,39.07,1697.1,ETH/EUR
97,kucoin,2023-04-27T14:03:14.716Z,100,44.17360000000007,22.250099999999993,66.42370000000007,1720.6750000000002,39.07,1697.1,ETH/EUR
98,kucoin,2023-04-27T14:03:15.292Z,100,43.94780000000007,22.250099999999993,66.19790000000006,1720.68,39.06,1697.1,ETH/EUR
99,kucoin,2023-04-27T14:03:15.878Z,100,43.191900000000075,22.250099999999993,65.44200000000006,1720.68,39.06,1697.1,ETH/EUR
100,kucoin,2023-04-27T14:03:16.484Z,100,60.93130000000007,22.189699999999988,83.12100000000007,1720.68,39.06,1697.1,ETH/EUR
101,bittrex,2023-04-27T14:03:11.921Z,25,74.77736912,83.86554892000001,158.64291804,1709.0484999999999,32.047,1747.344,ETH/EUR
102,bittrex,2023-04-27T14:03:15.523Z,25,74.77614827,83.86554892000001,158.64169719,1710.6509999999998,28.842,1747.344,ETH/EUR
103,bittrex,2023-04-27T14:03:20.068Z,25,74.77614827,83.86554892000001,158.64169719,1710.6509999999998,28.842,1747.344,ETH/EUR
104,bitfinex,2023-04-27T14:03:32.011Z,25,175.93581518999997,269.19127813000006,445.12709332000003,1722.55,0.9,327.61227252,ETH/EUR
105,kucoin,2023-04-27T14:03:34.266Z,100,67.60689999999994,22.15769999999998,89.76459999999992,1720.62,39.18,1697.1,ETH/EUR
106,kucoin,2023-04-27T14:03:34.830Z,100,62.84189999999994,22.184099999999983,85.02599999999993,1720.615,39.19,1697.1,ETH/EUR
107,kucoin,2023-04-27T14:03:35.438Z,100,57.86059999999994,22.184099999999983,80.04469999999992,1720.62,39.18,1697.1,ETH/EUR
108,kucoin,2023-04-27T14:03:35.985Z,100,57.86059999999994,22.184099999999983,80.04469999999992,1720.62,39.18,1697.1,ETH/EUR
109,kucoin,2023-04-27T14:03:36.565Z,100,57.98429999999994,22.184099999999983,80.16839999999992,1720.62,39.18,1697.1,ETH/EUR
110,kucoin,2023-04-27T14:03:37.157Z,100,57.91199999999994,22.184099999999983,80.09609999999992,1720.62,39.18,1697.1,ETH/EUR
111,kucoin,2023-04-27T14:03:37.716Z,100,62.61659999999994,22.184099999999983,84.80069999999992,1720.62,39.18,1697.1,ETH/EUR
112,kucoin,2023-04-27T14:03:38.314Z,100,62.98259999999994,22.172199999999982,85.15479999999992,1720.62,39.18,1697.1,ETH/EUR
113,kucoin,2023-04-27T14:03:38.881Z,100,67.61489999999995,22.172199999999982,89.78709999999992,1720.62,39.18,1697.1,ETH/EUR
114,kucoin,2023-04-27T14:03:39.463Z,100,67.61489999999995,22.172199999999982,89.78709999999992,1720.62,39.18,1697.1,ETH/EUR
115,kucoin,2023-04-27T14:03:40.048Z,100,67.61489999999995,22.172199999999982,89.78709999999992,1720.62,39.18,1697.1,ETH/EUR
116,kucoin,2023-04-27T14:03:40.619Z,100,67.61489999999995,22.172199999999982,89.78709999999992,1720.62,39.18,1697.1,ETH/EUR
117,kucoin,2023-04-27T14:03:41.191Z,100,57.617099999999944,22.182899999999982,79.79999999999993,1720.62,39.18,1697.1,ETH/EUR
118,kucoin,2023-04-27T14:03:41.758Z,100,56.13709999999994,22.182899999999982,78.31999999999992,1720.62,39.18,1697.1,ETH/EUR
119,kucoin,2023-04-27T14:03:42.366Z,100,55.937099999999944,22.182899999999982,78.11999999999992,1720.62,39.18,1697.1,ETH/EUR
120,bittrex,2023-04-27T14:03:39.982Z,25,74.77614827,83.95815467000001,158.73430294000002,1710.6509999999998,28.842,1747.344,ETH/EUR
121,bittrex,2023-04-27T14:03:43.636Z,25,74.77614827,83.99711701000001,158.77326528,1710.6509999999998,28.842,1747.344,ETH/EUR
122,bitfinex,2023-04-27T14:03:58.595Z,25,211.30644966999998,276.24953349,487.55598316,1722.35,0.1,327.61227252,ETH/EUR
123,kucoin,2023-04-27T14:04:00.851Z,100,47.762799999999935,22.25339999999999,70.01619999999993,1720.67,39.08,1697.1,ETH/EUR
124,kucoin,2023-04-27T14:04:01.400Z,100,47.56279999999993,22.25339999999999,69.81619999999992,1720.67,39.08,1697.1,ETH/EUR
125,kucoin,2023-04-27T14:04:01.966Z,100,47.762799999999935,22.25339999999999,70.01619999999993,1720.67,39.08,1697.1,ETH/EUR
126,kucoin,2023-04-27T14:04:02.527Z,100,47.60369999999994,22.25339999999999,69.85709999999993,1720.67,39.08,1697.1,ETH/EUR
127,kucoin,2023-04-27T14:04:03.084Z,100,61.83790000000007,22.226999999999983,84.06490000000005,1720.67,39.08,1697.1,ETH/EUR
128,kucoin,2023-04-27T14:04:03.652Z,100,57.25899999999994,22.226999999999983,79.48599999999993,1720.67,39.08,1697.1,ETH/EUR
129,kucoin,2023-04-27T14:04:04.206Z,100,61.83790000000007,22.226999999999983,84.06490000000005,1720.67,39.08,1697.1,ETH/EUR
130,kucoin,2023-04-27T14:04:04.773Z,100,57.082100000000004,22.226999999999983,79.30909999999999,1720.67,39.08,1697.1,ETH/EUR
131,kucoin,2023-04-27T14:04:05.383Z,100,61.83790000000007,22.226999999999983,84.06490000000005,1720.67,39.08,1697.1,ETH/EUR
132,kucoin,2023-04-27T14:04:05.926Z,100,66.76250000000007,22.226999999999983,88.98950000000005,1720.67,39.08,1697.1,ETH/EUR
133,kucoin,2023-04-27T14:04:06.503Z,100,62.02010000000003,22.273599999999988,84.29370000000002,1720.68,39.06,1697.1,ETH/EUR
134,kucoin,2023-04-27T14:04:07.065Z,100,66.77590000000006,22.273599999999988,89.04950000000005,1720.68,39.06,1697.1,ETH/EUR
135,kucoin,2023-04-27T14:04:07.652Z,100,66.83900000000008,22.273599999999988,89.11260000000007,1720.685,39.05,1697.1,ETH/EUR
136,kucoin,2023-04-27T14:04:08.206Z,100,66.77590000000006,22.273599999999988,89.04950000000005,1720.69,39.04,1697.1,ETH/EUR
137,kucoin,2023-04-27T14:04:08.777Z,100,62.795899999999946,22.273599999999988,85.06949999999993,1720.69,39.04,1697.1,ETH/EUR
138,bittrex,2023-04-27T14:04:04.499Z,25,74.77614827,83.96311311000001,158.73926138000002,1710.6509999999998,28.842,1747.344,ETH/EUR
139,bittrex,2023-04-27T14:04:08.494Z,25,74.77474827,83.99599803000001,158.7707463,1710.6509999999998,28.842,1747.344,ETH/EUR
140,bittrex,2023-04-27T14:04:12.131Z,25,74.77474827,83.99599803000001,158.7707463,1710.6509999999998,28.842,1747.344,ETH/EUR
141,bitfinex,2023-04-27T14:04:24.656Z,25,193.08589539000002,252.29963618999997,445.38553158,1720.95,0.5,327.61227252,ETH/EUR
142,kucoin,2023-04-27T14:04:26.651Z,100,51.26000000000007,22.219199999999983,73.47920000000005,1720.71,39.0,1697.1,ETH/EUR
143,kucoin,2023-04-27T14:04:27.227Z,100,53.178100000000065,22.219199999999983,75.39730000000004,1720.7150000000001,38.99,1697.1,ETH/EUR
144,kucoin,2023-04-27T14:04:27.806Z,100,52.59970000000006,22.219199999999983,74.81890000000004,1720.7150000000001,38.99,1697.1,ETH/EUR
145,kucoin,2023-04-27T14:04:28.357Z,100,54.07260000000006,22.22769999999998,76.30030000000004,1720.7150000000001,38.99,1697.1,ETH/EUR
146,kucoin,2023-04-27T14:04:28.932Z,100,54.07260000000006,22.22769999999998,76.30030000000004,1720.7150000000001,38.99,1697.1,ETH/EUR
147,kucoin,2023-04-27T14:04:29.487Z,100,54.07260000000006,22.22769999999998,76.30030000000004,1720.7150000000001,38.99,1697.1,ETH/EUR
148,kucoin,2023-04-27T14:04:30.066Z,100,58.17100000000006,22.22769999999998,80.39870000000005,1720.7150000000001,38.99,1697.1,ETH/EUR
149,kucoin,2023-04-27T14:04:30.649Z,100,53.491000000000064,22.22769999999998,75.71870000000004,1720.7150000000001,38.99,1697.1,ETH/EUR
150,kucoin,2023-04-27T14:04:31.279Z,100,53.17270000000006,22.22769999999998,75.40040000000005,1720.7150000000001,38.99,1697.1,ETH/EUR
151,kucoin,2023-04-27T14:04:31.869Z,100,58.17100000000006,22.214199999999984,80.38520000000005,1720.7150000000001,38.99,1697.1,ETH/EUR
152,kucoin,2023-04-27T14:04:32.463Z,100,58.17100000000006,22.214199999999984,80.38520000000005,1720.7150000000001,38.99,1697.1,ETH/EUR
153,kucoin,2023-04-27T14:04:33.029Z,100,58.17100000000006,22.214199999999984,80.38520000000005,1720.7150000000001,38.99,1697.1,ETH/EUR
154,kucoin,2023-04-27T14:04:33.616Z,100,53.41530000000006,22.214199999999984,75.62950000000004,1720.7150000000001,38.99,1697.1,ETH/EUR
155,kucoin,2023-04-27T14:04:34.199Z,100,51.17670000000006,22.20429999999998,73.38100000000004,1720.7150000000001,38.99,1697.1,ETH/EUR
156,kucoin,2023-04-27T14:04:34.748Z,100,74.15610000000007,22.21019999999998,96.36630000000005,1720.7150000000001,38.99,1697.1,ETH/EUR
157,bittrex,2023-04-27T14:04:31.277Z,25,74.77314827000001,83.89366046,158.66680873,1710.6509999999998,28.842,1747.344,ETH/EUR
158,bittrex,2023-04-27T14:04:34.955Z,25,74.77314827000001,83.89366046,158.66680873,1710.6509999999998,28.842,1747.344,ETH/EUR
159,bitfinex,2023-04-27T14:04:50.424Z,25,226.16906641999992,297.45327688,523.6223432999999,1720.25,0.1,327.61227252,ETH/EUR
160,kucoin,2023-04-27T14:04:52.525Z,100,41.13120000000006,22.21749999999998,63.348700000000036,1720.77,38.88,1697.1,ETH/EUR
161,kucoin,2023-04-27T14:04:53.092Z,100,40.13200000000006,22.21749999999998,62.34950000000004,1720.77,38.88,1697.1,ETH/EUR
162,kucoin,2023-04-27T14:04:53.669Z,100,58.10470000000006,22.23759999999999,80.34230000000005,1720.635,39.15,1697.1,ETH/EUR
163,kucoin,2023-04-27T14:04:54.226Z,100,53.12340000000006,22.23759999999999,75.36100000000005,1720.6399999999999,39.14,1697.1,ETH/EUR
164,kucoin,2023-04-27T14:04:54.791Z,100,51.36800000000006,22.23759999999999,73.60560000000005,1720.78,38.86,1697.1,ETH/EUR
165,kucoin,2023-04-27T14:04:55.368Z,100,51.90170000000006,22.23759999999999,74.13930000000005,1720.78,38.86,1697.1,ETH/EUR
166,kucoin,2023-04-27T14:04:55.921Z,100,53.18660000000006,22.23759999999999,75.42420000000006,1720.7849999999999,38.85,1697.1,ETH/EUR
167,kucoin,2023-04-27T14:04:56.542Z,100,53.189000000000064,21.76479999999999,74.95380000000006,1720.7849999999999,38.85,1697.1,ETH/EUR
168,kucoin,2023-04-27T14:04:57.120Z,100,53.189000000000064,20.784799999999986,73.97380000000005,1720.7849999999999,38.85,1697.1,ETH/EUR
169,kucoin,2023-04-27T14:04:57.675Z,100,51.20770000000006,20.784799999999986,71.99250000000005,1720.79,38.84,1697.1,ETH/EUR
170,kucoin,2023-04-27T14:04:58.227Z,100,44.04160000000007,20.784799999999986,64.82640000000005,1720.79,38.84,1697.1,ETH/EUR
171,kucoin,2023-04-27T14:04:58.805Z,100,51.20770000000006,20.784799999999986,71.99250000000005,1720.79,38.84,1697.1,ETH/EUR
172,kucoin,2023-04-27T14:04:59.388Z,100,31.732000000000056,20.784799999999986,52.516800000000046,1720.79,38.84,1697.1,ETH/EUR
173,kucoin,2023-04-27T14:04:59.956Z,100,41.01050000000006,20.776999999999983,61.78750000000004,1720.79,38.84,1697.1,ETH/EUR
174,kucoin,2023-04-27T14:05:00.525Z,100,40.455000000000055,20.776999999999983,61.23200000000004,1720.79,38.84,1697.1,ETH/EUR
175,bittrex,2023-04-27T14:04:56.540Z,25,74.77314827000001,83.98116962000002,158.75431789000004,1710.1535,27.847,1747.344,ETH/EUR
176,bittrex,2023-04-27T14:05:00.137Z,25,74.77314827000001,83.98118072000001,158.75432899000003,1710.1535,27.847,1747.344,ETH/EUR
177,bittrex,2023-04-27T14:05:03.719Z,25,74.77314827000001,83.98118072000001,158.75432899000003,1710.1535,27.847,1747.344,ETH/EUR
178,bitfinex,2023-04-27T14:05:17.032Z,25,208.64796188,258.43124688,467.07920876000003,1720.0500000000002,0.7,327.61227252,ETH/EUR
179,kucoin,2023-04-27T14:05:19.207Z,100,55.16080000000006,20.757799999999985,75.91860000000004,1720.6950000000002,39.03,1697.1,ETH/EUR
180,kucoin,2023-04-27T14:05:19.897Z,100,53.405300000000054,20.757799999999985,74.16310000000004,1720.6950000000002,39.03,1697.1,ETH/EUR
181,kucoin,2023-04-27T14:05:20.479Z,100,53.582600000000056,20.757799999999985,74.34040000000005,1720.6950000000002,39.03,1697.1,ETH/EUR
182,kucoin,2023-04-27T14:05:21.048Z,100,53.902100000000054,20.757799999999985,74.65990000000004,1720.6950000000002,39.03,1697.1,ETH/EUR
183,kucoin,2023-04-27T14:05:21.652Z,100,45.16950000000005,20.79999999999999,65.96950000000004,1720.6950000000002,39.03,1697.1,ETH/EUR
184,kucoin,2023-04-27T14:05:22.240Z,100,45.110600000000055,20.79999999999999,65.91060000000004,1720.6950000000002,39.03,1697.1,ETH/EUR
185,kucoin,2023-04-27T14:05:22.821Z,100,43.517700000000055,20.79999999999999,64.31770000000004,1720.705,39.01,1697.1,ETH/EUR
186,kucoin,2023-04-27T14:05:23.430Z,100,45.16950000000005,20.79999999999999,65.96950000000004,1720.705,39.01,1697.1,ETH/EUR
187,kucoin,2023-04-27T14:05:24.014Z,100,46.26720000000005,20.79999999999999,67.06720000000004,1720.71,39.0,1697.1,ETH/EUR
188,kucoin,2023-04-27T14:05:24.614Z,100,60.08440000000005,20.781499999999983,80.86590000000004,1720.7150000000001,38.99,1697.1,ETH/EUR
189,kucoin,2023-04-27T14:05:25.171Z,100,55.16630000000006,20.781499999999983,75.94780000000004,1720.725,38.97,1697.1,ETH/EUR
190,kucoin,2023-04-27T14:05:26.179Z,100,60.16620000000005,20.781499999999983,80.94770000000004,1720.725,38.97,1697.1,ETH/EUR
