,exchange,datetime,level,bid_volume,ask_volume,total_volume,mid_price,spread,Symbol
24,kucoin,2023-04-26T15:12:23.080Z,100,32.966951040000005,24.347486540000002,57.31443758,29748.85,0.1,BTC/USDT
25,kucoin,2023-04-26T15:12:23.342Z,100,32.41242218000001,24.14042654,56.55284872000001,29748.85,0.1,BTC/USDT
26,kucoin,2023-04-26T15:12:23.610Z,100,30.984755950000007,25.89791488000001,56.882670830000016,29748.85,0.1,BTC/USDT
27,kucoin,2023-04-26T15:12:23.880Z,100,34.6200708,27.765315570000013,62.38538637000001,29748.85,0.1,BTC/USDT
28,kucoin,2023-04-26T15:12:24.137Z,100,35.46779398000001,28.04897238000001,63.51676636000002,29747.35,2.5,BTC/USDT
29,kucoin,2023-04-26T15:12:24.393Z,100,34.99061659,26.225367910000003,61.215984500000005,29746.35,0.1,BTC/USDT
30,kucoin,2023-04-26T15:12:24.646Z,100,36.173196309999994,26.00550425,62.178700559999996,29746.35,0.1,BTC/USDT
31,kucoin,2023-04-26T15:12:24.913Z,100,36.0506394,26.989225990000005,63.03986539,29746.35,0.1,BTC/USDT
32,bittrex,2023-04-26T15:12:18.697Z,25,2.6488027800000005,4.28369621,6.93249899,29757.352019475,40.9995,BTC/USDT
33,bittrex,2023-04-26T15:12:20.374Z,25,2.6288356600000005,4.18795028,6.816785940000001,29754.924229585,41.0009,BTC/USDT
34,bittrex,2023-04-26T15:12:21.922Z,25,2.6288356600000005,4.18795028,6.816785940000001,29754.924229585,41.0009,BTC/USDT
35,bittrex,2023-04-26T15:12:23.612Z,25,2.1762816199999997,3.93586465,6.11214627,29750.891824965,41.7908,BTC/USDT
36,bittrex,2023-04-26T15:12:25.303Z,25,2.1762816199999997,4.2398646499999995,6.416146269999999,29751.36623744,34.2453,BTC/USDT
37,bitfinex,2023-04-26T15:12:40.068Z,25,10.532118069999997,9.13405244,19.666170509999997,29751.5,1.0,BTC/USDT
38,kucoin,2023-04-26T15:12:42.379Z,100,34.00092453,18.87550051000001,52.87642504000001,29758.55,0.1,BTC/USDT
39,kucoin,2023-04-26T15:12:42.642Z,100,32.489369890000006,18.920724410000005,51.41009430000001,29758.55,0.1,BTC/USDT
40,kucoin,2023-04-26T15:12:43.324Z,100,32.05198218999999,19.144873770000004,51.19685595999999,29758.55,0.1,BTC/USDT
41,kucoin,2023-04-26T15:12:43.609Z,100,31.83628047,19.259324080000006,51.095604550000004,29758.55,0.1,BTC/USDT
42,kucoin,2023-04-26T15:12:43.911Z,100,33.39848484,20.956379610000003,54.35486445000001,29758.55,0.1,BTC/USDT
43,kucoin,2023-04-26T15:12:44.163Z,100,34.992635400000005,20.983749140000004,55.97638454000001,29758.55,0.1,BTC/USDT
44,kucoin,2023-04-26T15:12:44.424Z,100,34.992635400000005,20.983749140000004,55.97638454000001,29758.55,0.1,BTC/USDT
45,kucoin,2023-04-26T15:12:44.697Z,100,32.27358487,21.372030620000004,53.645615490000004,29758.55,0.1,BTC/USDT
46,kucoin,2023-04-26T15:12:44.960Z,100,32.56941394,21.516210130000005,54.08562407,29758.55,0.1,BTC/USDT
47,kucoin,2023-04-26T15:12:45.239Z,100,32.69221299,22.925772460000005,55.617985450000006,29758.55,0.1,BTC/USDT
48,kucoin,2023-04-26T15:12:45.503Z,100,32.69152322,22.897746240000004,55.589269460000004,29758.55,0.1,BTC/USDT
49,kucoin,2023-04-26T15:12:45.769Z,100,32.69152322,22.903382990000004,55.594906210000005,29758.55,0.1,BTC/USDT
50,kucoin,2023-04-26T15:12:46.028Z,100,32.54761780999999,21.504848900000002,54.05246670999999,29758.55,0.1,BTC/USDT
51,kucoin,2023-04-26T15:12:46.278Z,100,32.54761780999999,21.504848900000002,54.05246670999999,29758.55,0.1,BTC/USDT
52,kucoin,2023-04-26T15:12:46.557Z,100,31.541388579999996,22.915018090000004,54.45640667,29758.55,0.1,BTC/USDT
53,kucoin,2023-04-26T15:12:46.820Z,100,32.40033457,22.909381340000003,55.30971591,29758.55,0.1,BTC/USDT
54,kucoin,2023-04-26T15:12:47.084Z,100,32.54761780999999,22.914804640000003,55.46242244999999,29758.55,0.1,BTC/USDT
55,kucoin,2023-04-26T15:12:47.340Z,100,32.40033456999999,22.914804640000003,55.31513921,29758.55,0.1,BTC/USDT
56,kucoin,2023-04-26T15:12:47.589Z,100,32.40033456999999,22.914804640000003,55.31513921,29758.55,0.1,BTC/USDT
57,kucoin,2023-04-26T15:12:47.844Z,100,38.555954719999995,21.483152490000005,60.03910721,29758.55,0.1,BTC/USDT
58,kucoin,2023-04-26T15:12:48.104Z,100,39.2479575,21.483953870000004,60.731911370000006,29758.55,0.1,BTC/USDT
59,kucoin,2023-04-26T15:12:48.371Z,100,38.489109629999994,21.489590120000003,59.97869975,29758.55,0.1,BTC/USDT
60,kucoin,2023-04-26T15:12:48.634Z,100,38.63342931,22.944009200000004,61.57743851,29758.55,0.1,BTC/USDT
61,kucoin,2023-04-26T15:12:48.893Z,100,38.63342931,22.944009200000004,61.57743851,29758.55,0.1,BTC/USDT
62,kucoin,2023-04-26T15:12:49.145Z,100,38.17682291,22.910348770000006,61.087171680000004,29758.55,0.1,BTC/USDT
63,kucoin,2023-04-26T15:12:49.400Z,100,38.17682291,22.910348770000006,61.087171680000004,29758.55,0.1,BTC/USDT
64,kucoin,2023-04-26T15:12:49.674Z,100,38.24910324,21.906916760000005,60.15602,29758.55,0.1,BTC/USDT
65,kucoin,2023-04-26T15:12:49.940Z,100,38.24910324,22.064976760000004,60.314080000000004,29758.55,0.1,BTC/USDT
66,kucoin,2023-04-26T15:12:50.203Z,100,38.58507964,22.047026400000004,60.63210604,29758.55,0.1,BTC/USDT
67,bittrex,2023-04-26T15:12:43.752Z,25,2.1108246299999998,4.806852889999999,6.917677519999999,29753.31499433,30.3478,BTC/USDT
68,bittrex,2023-04-26T15:12:45.792Z,25,2.1677449699999998,4.84063719,7.00838216,29753.270135895,30.4375,BTC/USDT
69,bittrex,2023-04-26T15:12:47.493Z,25,2.1677449699999998,4.84063719,7.00838216,29753.270135895,30.4375,BTC/USDT
70,bittrex,2023-04-26T15:12:49.162Z,25,2.1677449699999998,4.84063719,7.00838216,29753.270135895,30.4375,BTC/USDT
71,bittrex,2023-04-26T15:12:50.725Z,25,2.1677449699999998,4.84063719,7.00838216,29753.270135895,30.4375,BTC/USDT
72,bitfinex,2023-04-26T15:13:04.742Z,25,13.189047909999998,13.997427490000002,27.1864754,29750.5,1.0,BTC/USDT
73,kucoin,2023-04-26T15:13:06.922Z,100,44.72969588,23.745703600000002,68.47539948000001,29755.95,0.1,BTC/USDT
74,kucoin,2023-04-26T15:13:07.193Z,100,45.098069280000004,23.8024504,68.90051968,29755.95,0.1,BTC/USDT
75,kucoin,2023-04-26T15:13:07.456Z,100,45.170724920000005,23.8024504,68.97317532000001,29755.95,0.1,BTC/USDT
76,kucoin,2023-04-26T15:13:07.712Z,100,45.170724920000005,23.76820736,68.93893228,29755.95,0.1,BTC/USDT
77,kucoin,2023-04-26T15:13:07.983Z,100,43.48144475,23.208207360000003,66.68965211,29755.95,0.1,BTC/USDT
78,kucoin,2023-04-26T15:13:08.254Z,100,43.48144475,23.208207360000003,66.68965211,29755.95,0.1,BTC/USDT
79,kucoin,2023-04-26T15:13:08.521Z,100,42.787685370000005,25.50711894,68.29480431,29755.95,0.1,BTC/USDT
80,kucoin,2023-04-26T15:13:08.778Z,100,43.677233290000004,23.72404668,67.40127997,29755.95,0.1,BTC/USDT
81,kucoin,2023-04-26T15:13:09.057Z,100,43.75953959,23.885147110000002,67.64468670000001,29755.95,0.1,BTC/USDT
82,kucoin,2023-04-26T15:13:09.324Z,100,43.903648870000005,23.91956376,67.82321263,29755.95,0.1,BTC/USDT
83,kucoin,2023-04-26T15:13:10.015Z,100,44.13437417000001,23.550673890000002,67.68504806000001,29755.95,0.1,BTC/USDT
84,kucoin,2023-04-26T15:13:10.284Z,100,44.13437417000001,23.549101140000005,67.68347531,29755.95,0.1,BTC/USDT
85,kucoin,2023-04-26T15:13:10.552Z,100,44.13437417000001,23.549101140000005,67.68347531,29755.95,0.1,BTC/USDT
86,kucoin,2023-04-26T15:13:10.833Z,100,44.14486111000001,23.549000410000005,67.69386152000001,29755.95,0.1,BTC/USDT
87,kucoin,2023-04-26T15:13:11.113Z,100,43.438666790000006,23.549000410000005,66.9876672,29755.95,0.1,BTC/USDT
88,kucoin,2023-04-26T15:13:11.380Z,100,43.77866679000001,23.549000410000005,67.32766720000001,29755.95,0.1,BTC/USDT
89,kucoin,2023-04-26T15:13:11.643Z,100,43.777666790000005,23.549000410000005,67.3266672,29755.95,0.1,BTC/USDT
90,kucoin,2023-04-26T15:13:11.934Z,100,43.790739200000004,23.556209910000003,67.34694911000001,29755.95,0.1,BTC/USDT
91,kucoin,2023-04-26T15:13:12.192Z,100,43.777666790000005,23.556052620000003,67.33371941000001,29755.95,0.1,BTC/USDT
92,kucoin,2023-04-26T15:13:12.475Z,100,43.77766433000001,22.996081810000003,66.77374614000001,29755.95,0.1,BTC/USDT
93,kucoin,2023-04-26T15:13:12.736Z,100,43.935261919999995,21.645187970000006,65.58044989,29756.95,0.1,BTC/USDT
94,kucoin,2023-04-26T15:13:13.025Z,100,46.19899096,21.007232230000003,67.20622319,29756.95,0.1,BTC/USDT
95,kucoin,2023-04-26T15:13:13.286Z,100,46.04836890000001,21.428235940000004,67.47660484000001,29756.95,0.1,BTC/USDT
96,kucoin,2023-04-26T15:13:13.569Z,100,44.81015079,23.575391040000003,68.38554183000001,29756.95,0.1,BTC/USDT
97,kucoin,2023-04-26T15:13:13.844Z,100,43.922652410000005,24.06162386,67.98427627000001,29756.95,0.1,BTC/USDT
98,kucoin,2023-04-26T15:13:14.094Z,100,42.37227131,24.595929620000003,66.96820093000001,29756.95,0.1,BTC/USDT
99,kucoin,2023-04-26T15:13:14.345Z,100,42.01901421000001,24.59070501,66.60971922000002,29756.95,0.1,BTC/USDT
100,kucoin,2023-04-26T15:13:14.609Z,100,42.91503417,25.274633520000002,68.18966769,29756.95,0.1,BTC/USDT
101,kucoin,2023-04-26T15:13:14.878Z,100,43.37803731,25.264760000000003,68.64279731,29756.95,0.1,BTC/USDT
102,bittrex,2023-04-26T15:13:08.465Z,25,2.1108243499999997,4.822804349999999,6.933628699999999,29751.880384755,33.217,BTC/USDT
103,bittrex,2023-04-26T15:13:10.156Z,25,2.1634997499999997,4.822804349999999,6.986304099999999,29754.37448403,28.2288,BTC/USDT
104,bittrex,2023-04-26T15:13:11.709Z,25,2.1634997499999997,4.822804349999999,6.986304099999999,29754.37448403,28.2288,BTC/USDT
105,bittrex,2023-04-26T15:13:13.399Z,25,2.14742714,4.828367749999999,6.9757948899999995,29755.078953545002,26.8199,BTC/USDT
106,bittrex,2023-04-26T15:13:14.947Z,25,2.14742714,4.828367749999999,6.9757948899999995,29755.078953545002,26.8199,BTC/USDT
107,bitfinex,2023-04-26T15:13:29.359Z,25,14.345611990000002,12.211699589999998,26.55731158,29748.5,1.0,BTC/USDT
108,kucoin,2023-04-26T15:13:31.181Z,100,41.166242090000004,42.62360128999999,83.78984338,29750.95,0.1,BTC/USDT
109,kucoin,2023-04-26T15:13:31.535Z,100,41.166242090000004,42.62360128999999,83.78984338,29750.95,0.1,BTC/USDT
110,kucoin,2023-04-26T15:13:31.759Z,100,36.24241430000001,42.62360128999999,78.86601558999999,29750.95,0.1,BTC/USDT
111,kucoin,2023-04-26T15:13:32.036Z,100,36.23681379000001,42.623609509999994,78.86042330000001,29750.95,0.1,BTC/USDT
112,kucoin,2023-04-26T15:13:32.295Z,100,36.254186360000006,42.623609509999994,78.87779587,29750.95,0.1,BTC/USDT
113,kucoin,2023-04-26T15:13:32.571Z,100,37.481498210000005,42.283600439999994,79.76509865,29750.95,0.1,BTC/USDT
114,kucoin,2023-04-26T15:13:33.275Z,100,36.73149864000001,42.636985429999996,79.36848407000001,29750.95,0.1,BTC/USDT
115,kucoin,2023-04-26T15:13:33.531Z,100,36.73149864000001,42.636985429999996,79.36848407000001,29750.95,0.1,BTC/USDT
116,kucoin,2023-04-26T15:13:33.793Z,100,37.51414416000001,42.636985429999996,80.15112959000001,29750.95,0.1,BTC/USDT
117,kucoin,2023-04-26T15:13:34.061Z,100,37.51414416000001,42.636985429999996,80.15112959000001,29750.95,0.1,BTC/USDT
118,kucoin,2023-04-26T15:13:34.314Z,100,37.51414416000001,42.64193108,80.15607524,29750.95,0.1,BTC/USDT
119,kucoin,2023-04-26T15:13:34.566Z,100,37.512244300000006,42.631349,80.1435933,29750.95,0.1,BTC/USDT
120,kucoin,2023-04-26T15:13:34.838Z,100,41.305686390000005,42.63698575,83.94267214000001,29750.95,0.1,BTC/USDT
121,kucoin,2023-04-26T15:13:35.096Z,100,41.305686390000005,42.63698575,83.94267214000001,29750.95,0.1,BTC/USDT
122,kucoin,2023-04-26T15:13:35.371Z,100,41.30480698,42.631349,83.93615598,29750.95,0.1,BTC/USDT
123,kucoin,2023-04-26T15:13:35.646Z,100,41.30480698,42.63698575,83.94179273,29750.95,0.1,BTC/USDT
124,kucoin,2023-04-26T15:13:35.915Z,100,42.21264231,42.63698575,84.84962806,29750.95,0.1,BTC/USDT
125,kucoin,2023-04-26T15:13:36.170Z,100,42.21264231,42.631349,84.84399131,29750.95,0.1,BTC/USDT
126,kucoin,2023-04-26T15:13:36.446Z,100,41.89381149000001,40.61005885,82.50387034000002,29750.95,0.1,BTC/USDT
127,kucoin,2023-04-26T15:13:36.713Z,100,39.67069322000001,40.66772690999999,80.33842013,29750.95,0.1,BTC/USDT
128,kucoin,2023-04-26T15:13:37.004Z,100,43.45619454000001,40.95165114999999,84.40784569,29750.95,0.1,BTC/USDT
129,kucoin,2023-04-26T15:13:37.260Z,100,43.45619128000001,40.493372859999994,83.94956414,29750.95,0.1,BTC/USDT
130,kucoin,2023-04-26T15:13:37.537Z,100,43.45619128000001,40.493372859999994,83.94956414,29750.95,0.1,BTC/USDT
131,kucoin,2023-04-26T15:13:37.797Z,100,43.45257446000001,39.547584139999984,83.00015859999999,29750.95,0.1,BTC/USDT
132,kucoin,2023-04-26T15:13:38.063Z,100,44.53544134000001,39.547584139999984,84.08302548,29750.95,0.1,BTC/USDT
133,kucoin,2023-04-26T15:13:38.327Z,100,44.53543221000002,39.547584139999984,84.08301635000001,29750.95,0.1,BTC/USDT
134,kucoin,2023-04-26T15:13:38.582Z,100,41.97495803000001,39.70444406999998,81.67940209999999,29750.95,0.1,BTC/USDT
135,kucoin,2023-04-26T15:13:38.836Z,100,43.693440570000014,41.35693391999999,85.05037449,29750.95,0.1,BTC/USDT
136,kucoin,2023-04-26T15:13:39.106Z,100,43.919446440000016,41.16786364999999,85.08731009,29750.95,0.1,BTC/USDT
137,kucoin,2023-04-26T15:13:39.370Z,100,45.86017607000002,42.151131629999995,88.01130770000002,29750.95,0.1,BTC/USDT
138,kucoin,2023-04-26T15:13:39.655Z,100,45.86017607000002,42.151131629999995,88.01130770000002,29750.95,0.1,BTC/USDT
139,bittrex,2023-04-26T15:13:33.367Z,25,1.9942988899999996,4.63559204,6.629890929999999,29752.096767885,37.0458,BTC/USDT
140,bittrex,2023-04-26T15:13:34.909Z,25,1.9942988899999996,4.63559204,6.629890929999999,29752.096767885,37.0458,BTC/USDT
141,bittrex,2023-04-26T15:13:36.604Z,25,1.9942988899999996,4.9515920399999995,6.945890929999999,29754.515034875,32.2093,BTC/USDT
142,bittrex,2023-04-26T15:13:38.291Z,25,1.9508422399999998,4.903846669999999,6.854688909999999,29754.515034875,32.2093,BTC/USDT
143,bittrex,2023-04-26T15:13:39.841Z,25,1.9508422399999998,4.903846669999999,6.854688909999999,29754.515034875,32.2093,BTC/USDT
144,bitfinex,2023-04-26T15:13:54.125Z,25,16.980194140000002,14.8730899,31.853284040000002,29751.5,1.0,BTC/USDT
145,kucoin,2023-04-26T15:13:55.854Z,100,45.064216070000015,20.305882469999997,65.37009854000001,29751.95,0.1,BTC/USDT
146,kucoin,2023-04-26T15:13:56.115Z,100,45.013092010000015,20.305891519999996,65.31898353000001,29751.95,0.1,BTC/USDT
147,kucoin,2023-04-26T15:13:56.389Z,100,43.776141250000016,20.90725174,64.68339299000002,29751.95,0.1,BTC/USDT
148,kucoin,2023-04-26T15:13:56.656Z,100,43.34154751000001,21.65563502,64.99718253,29751.95,0.1,BTC/USDT
149,kucoin,2023-04-26T15:13:56.910Z,100,43.739437170000016,21.65563502,65.39507219000001,29751.95,0.1,BTC/USDT
150,kucoin,2023-04-26T15:13:57.187Z,100,44.45394230000002,39.03086901999999,83.48481132,29750.95,0.1,BTC/USDT
151,kucoin,2023-04-26T15:13:57.462Z,100,44.84005508000002,39.18014490999998,84.02019999000001,29750.95,0.1,BTC/USDT
152,kucoin,2023-04-26T15:13:57.718Z,100,44.942363030000024,39.145004669999985,84.08736770000002,29750.95,0.1,BTC/USDT
153,kucoin,2023-04-26T15:13:57.998Z,100,44.942363030000024,39.145004669999985,84.08736770000002,29750.95,0.1,BTC/USDT
154,kucoin,2023-04-26T15:13:58.251Z,100,44.79238051000002,39.180105449999985,83.97248596,29750.95,0.1,BTC/USDT
155,kucoin,2023-04-26T15:13:58.537Z,100,44.690072560000026,39.180105449999985,83.87017801000002,29750.95,0.1,BTC/USDT
156,kucoin,2023-04-26T15:13:58.795Z,100,44.68163335000002,39.174431769999984,83.85606512000001,29750.95,0.1,BTC/USDT
157,kucoin,2023-04-26T15:13:59.073Z,100,44.51973700000002,39.148751779999984,83.66848878,29750.95,0.1,BTC/USDT
158,kucoin,2023-04-26T15:13:59.347Z,100,44.87599107000002,39.148751779999984,84.02474285,29750.95,0.1,BTC/USDT
159,kucoin,2023-04-26T15:13:59.616Z,100,44.72599107000002,39.154388529999984,83.8803796,29750.95,0.1,BTC/USDT
160,kucoin,2023-04-26T15:13:59.895Z,100,44.87639521000002,38.84372486999998,83.72012008,29750.95,0.1,BTC/USDT
161,kucoin,2023-04-26T15:14:00.156Z,100,44.87116139000002,38.84372486999998,83.71488626,29750.95,0.1,BTC/USDT
162,kucoin,2023-04-26T15:14:00.423Z,100,44.72116312000002,38.84372659999998,83.56488972,29750.95,0.1,BTC/USDT
163,kucoin,2023-04-26T15:14:00.690Z,100,43.689157850000015,38.883350919999984,82.57250877,29750.95,0.1,BTC/USDT
164,kucoin,2023-04-26T15:14:00.962Z,100,44.352507060000015,40.776658629999986,85.12916569000001,29750.95,0.1,BTC/USDT
165,kucoin,2023-04-26T15:14:01.251Z,100,44.200880460000015,40.11519251999998,84.31607298,29750.95,0.1,BTC/USDT
166,kucoin,2023-04-26T15:14:01.506Z,100,44.200880460000015,41.54320076999998,85.74408122999999,29750.95,0.1,BTC/USDT
167,kucoin,2023-04-26T15:14:01.762Z,100,44.200880460000015,40.12036941999998,84.32124988,29750.95,0.1,BTC/USDT
168,kucoin,2023-04-26T15:14:02.032Z,100,44.200880460000015,40.12797442999998,84.32885489,29750.95,0.1,BTC/USDT
169,kucoin,2023-04-26T15:14:02.304Z,100,44.200880460000015,40.13242608999998,84.33330655,29750.95,0.1,BTC/USDT
170,kucoin,2023-04-26T15:14:02.583Z,100,44.200880460000015,40.13242608999998,84.33330655,29750.95,0.1,BTC/USDT
171,kucoin,2023-04-26T15:14:02.836Z,100,44.200880460000015,40.74192622999998,84.94280669,29750.95,0.1,BTC/USDT
172,kucoin,2023-04-26T15:14:03.103Z,100,44.200880460000015,41.56954185999998,85.77042232,29750.95,0.1,BTC/USDT
173,kucoin,2023-04-26T15:14:03.363Z,100,44.35076451000001,40.74823872999998,85.09900324,29750.95,0.1,BTC/USDT
174,kucoin,2023-04-26T15:14:03.624Z,100,44.35076451000001,40.74823872999998,85.09900324,29750.95,0.1,BTC/USDT
175,kucoin,2023-04-26T15:14:03.893Z,100,43.25063897000001,40.74823872999998,83.9988777,29750.95,0.1,BTC/USDT
176,kucoin,2023-04-26T15:14:04.148Z,100,43.26406219000001,40.74823872999998,84.01230092,29750.95,0.1,BTC/USDT
177,bittrex,2023-04-26T15:13:57.807Z,25,1.9942988899999996,4.84794474,6.84224363,29751.09730148,39.0447,BTC/USDT
178,bittrex,2023-04-26T15:13:59.484Z,25,1.9942988899999996,4.84794474,6.84224363,29751.09730148,39.0447,BTC/USDT
179,bittrex,2023-04-26T15:14:01.178Z,25,1.9942988899999996,4.84794474,6.84224363,29750.257691954997,40.7239,BTC/USDT
180,bittrex,2023-04-26T15:14:02.723Z,25,1.9942988899999996,4.84794474,6.84224363,29750.257691954997,40.7239,BTC/USDT
181,bittrex,2023-04-26T15:14:04.405Z,25,1.9942988899999996,4.84794474,6.84224363,29750.257691954997,40.7239,BTC/USDT
182,bitfinex,2023-04-26T15:14:19.528Z,25,16.77496825,9.54132851,26.31629676,29757.5,1.0,BTC/USDT
183,kucoin,2023-04-26T15:14:22.061Z,100,46.06362756000001,22.147895460000008,68.21152302000002,29756.95,0.1,BTC/USDT
184,kucoin,2023-04-26T15:14:22.340Z,100,46.06362756000001,22.487895460000008,68.55152302000002,29756.95,0.1,BTC/USDT
185,kucoin,2023-04-26T15:14:22.615Z,100,46.06362756000001,22.512715710000005,68.57634327000001,29756.95,0.1,BTC/USDT
186,kucoin,2023-04-26T15:14:22.871Z,100,46.06362756000001,22.507078530000005,68.57070609000002,29756.95,0.1,BTC/USDT
187,kucoin,2023-04-26T15:14:23.139Z,100,45.98345702,22.493021610000007,68.47647863,29756.95,0.1,BTC/USDT
188,kucoin,2023-04-26T15:14:23.400Z,100,45.32141733,22.833013400000006,68.15443073,29756.95,0.1,BTC/USDT
189,kucoin,2023-04-26T15:14:23.667Z,100,45.32141733,22.832208790000006,68.15362612000001,29756.95,0.1,BTC/USDT
190,kucoin,2023-04-26T15:14:23.931Z,100,45.24338617,22.86118610000001,68.10457227,29756.95,0.1,BTC/USDT
191,kucoin,2023-04-26T15:14:24.187Z,100,45.24338684,22.838855250000005,68.08224209000001,29756.95,0.1,BTC/USDT
192,kucoin,2023-04-26T15:14:24.454Z,100,46.12325687,22.838855250000005,68.96211212,29756.95,0.1,BTC/USDT
193,kucoin,2023-04-26T15:14:24.701Z,100,46.12325687,22.838880110000005,68.96213698,29756.95,0.1,BTC/USDT
194,kucoin,2023-04-26T15:14:24.978Z,100,46.12325687,22.838880110000005,68.96213698,29756.95,0.1,BTC/USDT
195,kucoin,2023-04-26T15:14:25.232Z,100,46.12130628,22.108498120000004,68.2298044,29756.95,0.1,BTC/USDT
196,kucoin,2023-04-26T15:14:25.504Z,100,46.12130628,22.108498120000004,68.2298044,29756.95,0.1,BTC/USDT
197,kucoin,2023-04-26T15:14:25.775Z,100,46.12130628,22.108498120000004,68.2298044,29756.95,0.1,BTC/USDT
198,kucoin,2023-04-26T15:14:26.041Z,100,46.12130628,22.108498120000004,68.2298044,29756.95,0.1,BTC/USDT
199,kucoin,2023-04-26T15:14:26.306Z,100,46.12130628,22.525535580000007,68.64684186000001,29756.95,0.1,BTC/USDT
200,kucoin,2023-04-26T15:14:26.557Z,100,46.193931410000005,22.53261594000001,68.72654735000002,29756.95,0.1,BTC/USDT
201,kucoin,2023-04-26T15:14:26.839Z,100,46.193931410000005,22.53294594000001,68.72687735000001,29756.95,0.1,BTC/USDT
202,kucoin,2023-04-26T15:14:27.085Z,100,46.193931410000005,22.53294594000001,68.72687735000001,29756.95,0.1,BTC/USDT
203,kucoin,2023-04-26T15:14:27.362Z,100,45.87142745,22.599437780000006,68.47086523,29756.95,0.1,BTC/USDT
204,kucoin,2023-04-26T15:14:27.630Z,100,46.19393603,22.929405770000006,69.1233418,29756.95,0.1,BTC/USDT
205,kucoin,2023-04-26T15:14:27.892Z,100,46.19393603,22.929405770000006,69.1233418,29756.95,0.1,BTC/USDT
206,kucoin,2023-04-26T15:14:28.148Z,100,46.29360872,22.589405770000006,68.88301449000001,29756.95,0.1,BTC/USDT
207,kucoin,2023-04-26T15:14:28.424Z,100,46.263270930000004,22.590405770000007,68.85367670000001,29756.95,0.1,BTC/USDT
208,kucoin,2023-04-26T15:14:28.691Z,100,46.293609200000006,22.590405770000007,68.88401497000001,29756.95,0.1,BTC/USDT
209,kucoin,2023-04-26T15:14:28.958Z,100,46.293609200000006,22.137649470000007,68.43125867,29756.95,0.1,BTC/USDT
210,kucoin,2023-04-26T15:14:29.217Z,100,46.29336188,22.109838800000006,68.40320068,29756.95,0.1,BTC/USDT
211,kucoin,2023-04-26T15:14:29.478Z,100,46.29336188,22.109838800000006,68.40320068,29756.95,0.1,BTC/USDT
