,exchange,datetime,level,bid_volume,ask_volume,total_volume,mid_price,spread,Symbol
104,kucoin,2023-04-26T16:30:26.104Z,100,64.98159999999993,22.60399999999998,87.58559999999991,1776.42,31.74,ETH/EUR
105,bittrex,2023-04-26T16:30:20.090Z,25,128.21879547,101.10251264000001,229.32130811000002,1768.696,21.76,ETH/EUR
106,bittrex,2023-04-26T16:30:21.643Z,25,128.21879547,101.10251264000001,229.32130811000002,1768.696,21.76,ETH/EUR
107,bittrex,2023-04-26T16:30:23.342Z,25,128.21879547,101.10251264000001,229.32130811000002,1768.696,21.76,ETH/EUR
108,bittrex,2023-04-26T16:30:24.904Z,25,128.21879547,101.10251264000001,229.32130811000002,1768.696,21.76,ETH/EUR
109,bittrex,2023-04-26T16:30:26.585Z,25,128.21879547,101.10251264000001,229.32130811000002,1768.696,21.76,ETH/EUR
110,bitfinex,2023-04-26T16:30:41.376Z,25,209.63518618,209.14633803000004,418.78152421000004,1770.75,0.7,ETH/EUR
111,kucoin,2023-04-26T16:30:42.983Z,100,58.890999999999934,22.639599999999987,81.53059999999992,1776.42,31.74,ETH/EUR
112,kucoin,2023-04-26T16:30:43.241Z,100,58.890999999999934,22.639599999999987,81.53059999999992,1776.42,31.74,ETH/EUR
113,kucoin,2023-04-26T16:30:43.501Z,100,58.890999999999934,22.639599999999987,81.53059999999992,1776.42,31.74,ETH/EUR
114,kucoin,2023-04-26T16:30:43.774Z,100,58.890999999999934,22.639599999999987,81.53059999999992,1776.42,31.74,ETH/EUR
115,kucoin,2023-04-26T16:30:44.039Z,100,58.890999999999934,22.639599999999987,81.53059999999992,1776.42,31.74,ETH/EUR
116,kucoin,2023-04-26T16:30:44.299Z,100,58.890999999999934,22.639599999999987,81.53059999999992,1776.42,31.74,ETH/EUR
117,kucoin,2023-04-26T16:30:44.557Z,100,58.890999999999934,22.639599999999987,81.53059999999992,1776.42,31.74,ETH/EUR
118,kucoin,2023-04-26T16:30:44.814Z,100,57.12849999999993,22.639599999999987,79.76809999999992,1776.42,31.74,ETH/EUR
119,kucoin,2023-04-26T16:30:45.075Z,100,58.890999999999934,22.639599999999987,81.53059999999992,1776.42,31.74,ETH/EUR
120,kucoin,2023-04-26T16:30:45.347Z,100,58.890999999999934,22.639599999999987,81.53059999999992,1776.42,31.74,ETH/EUR
121,kucoin,2023-04-26T16:30:45.603Z,100,58.890999999999934,22.639599999999987,81.53059999999992,1776.42,31.74,ETH/EUR
122,kucoin,2023-04-26T16:30:45.853Z,100,69.87719999999993,22.58729999999999,92.46449999999992,1776.42,31.74,ETH/EUR
123,kucoin,2023-04-26T16:30:46.113Z,100,69.11469999999994,22.58729999999999,91.70199999999993,1776.42,31.74,ETH/EUR
124,kucoin,2023-04-26T16:30:46.378Z,100,69.11469999999994,22.58729999999999,91.70199999999993,1776.42,31.74,ETH/EUR
125,kucoin,2023-04-26T16:30:46.642Z,100,69.11469999999994,22.58729999999999,91.70199999999993,1776.42,31.74,ETH/EUR
126,kucoin,2023-04-26T16:30:46.911Z,100,69.11469999999994,22.58729999999999,91.70199999999993,1776.42,31.74,ETH/EUR
127,kucoin,2023-04-26T16:30:47.152Z,100,69.11469999999994,22.58729999999999,91.70199999999993,1776.42,31.74,ETH/EUR
128,kucoin,2023-04-26T16:30:47.423Z,100,69.11469999999994,22.58729999999999,91.70199999999993,1776.42,31.74,ETH/EUR
129,kucoin,2023-04-26T16:30:47.669Z,100,69.87719999999993,22.58729999999999,92.46449999999992,1776.42,31.74,ETH/EUR
130,kucoin,2023-04-26T16:30:47.926Z,100,69.11469999999994,22.58729999999999,91.70199999999993,1776.42,31.74,ETH/EUR
131,kucoin,2023-04-26T16:30:48.176Z,100,69.11469999999994,22.58729999999999,91.70199999999993,1776.42,31.74,ETH/EUR
132,kucoin,2023-04-26T16:30:48.462Z,100,69.11469999999994,22.58729999999999,91.70199999999993,1776.42,31.74,ETH/EUR
133,kucoin,2023-04-26T16:30:48.712Z,100,67.36769999999994,22.58729999999999,89.95499999999993,1776.42,31.74,ETH/EUR
134,kucoin,2023-04-26T16:30:48.978Z,100,57.37469999999994,22.593399999999985,79.96809999999992,1776.42,31.74,ETH/EUR
135,kucoin,2023-04-26T16:30:49.226Z,100,57.37469999999994,22.593399999999985,79.96809999999992,1776.42,31.74,ETH/EUR
136,kucoin,2023-04-26T16:30:49.480Z,100,57.83609999999994,22.593399999999985,80.42949999999992,1776.42,31.74,ETH/EUR
137,kucoin,2023-04-26T16:30:49.736Z,100,62.13719999999997,22.593399999999985,84.73059999999995,1776.42,31.74,ETH/EUR
138,kucoin,2023-04-26T16:30:49.988Z,100,62.13719999999997,22.593399999999985,84.73059999999995,1776.42,31.74,ETH/EUR
139,kucoin,2023-04-26T16:30:50.235Z,100,57.37459999999994,22.593399999999985,79.96799999999992,1776.42,31.74,ETH/EUR
140,kucoin,2023-04-26T16:30:50.939Z,100,62.13719999999997,22.593399999999985,84.73059999999995,1776.42,31.74,ETH/EUR
141,kucoin,2023-04-26T16:30:51.190Z,100,57.37459999999994,22.593399999999985,79.96799999999992,1776.42,31.74,ETH/EUR
142,kucoin,2023-04-26T16:30:51.438Z,100,57.37459999999994,22.593399999999985,79.96799999999992,1776.42,31.74,ETH/EUR
143,bittrex,2023-04-26T16:30:45.186Z,25,128.21883651000002,101.10253800000001,229.32137451000003,1768.696,21.76,ETH/EUR
144,bittrex,2023-04-26T16:30:46.752Z,25,128.21883651000002,101.10253800000001,229.32137451000003,1768.696,21.76,ETH/EUR
145,bittrex,2023-04-26T16:30:48.429Z,25,128.21883651000002,101.10253800000001,229.32137451000003,1768.696,21.76,ETH/EUR
146,bittrex,2023-04-26T16:30:50.115Z,25,128.21883651000002,101.10253800000001,229.32137451000003,1768.696,21.76,ETH/EUR
147,bittrex,2023-04-26T16:30:51.706Z,25,128.21883651000002,101.10253800000001,229.32137451000003,1768.696,21.76,ETH/EUR
148,bitfinex,2023-04-26T16:31:05.974Z,25,212.11467083,240.98800852000002,453.10267935,1770.85,0.9,ETH/EUR
149,kucoin,2023-04-26T16:31:08.066Z,100,47.68559999999993,22.581099999999985,70.26669999999991,1776.42,31.74,ETH/EUR
150,kucoin,2023-04-26T16:31:08.327Z,100,47.68559999999993,22.581099999999985,70.26669999999991,1776.42,31.74,ETH/EUR
151,kucoin,2023-04-26T16:31:08.581Z,100,47.68559999999993,22.581099999999985,70.26669999999991,1776.42,31.74,ETH/EUR
152,kucoin,2023-04-26T16:31:08.836Z,100,46.094399999999936,22.581099999999985,68.67549999999991,1776.42,31.74,ETH/EUR
153,kucoin,2023-04-26T16:31:09.103Z,100,46.094399999999936,22.581099999999985,68.67549999999991,1776.42,31.74,ETH/EUR
154,kucoin,2023-04-26T16:31:09.753Z,100,46.73479999999993,22.581099999999985,69.31589999999991,1776.42,31.74,ETH/EUR
155,kucoin,2023-04-26T16:31:10.011Z,100,46.73479999999993,22.581099999999985,69.31589999999991,1776.42,31.74,ETH/EUR
156,kucoin,2023-04-26T16:31:10.256Z,100,46.73479999999993,22.581099999999985,69.31589999999991,1776.42,31.74,ETH/EUR
157,kucoin,2023-04-26T16:31:10.535Z,100,46.73479999999993,22.581099999999985,69.31589999999991,1776.42,31.74,ETH/EUR
158,kucoin,2023-04-26T16:31:10.805Z,100,67.68519999999992,22.54159999999998,90.22679999999991,1776.42,31.74,ETH/EUR
159,kucoin,2023-04-26T16:31:11.075Z,100,138.67299999999994,22.559499999999982,161.23249999999993,1776.42,31.74,ETH/EUR
160,kucoin,2023-04-26T16:31:11.356Z,100,138.67299999999994,22.559499999999982,161.23249999999993,1776.42,31.74,ETH/EUR
161,kucoin,2023-04-26T16:31:11.620Z,100,138.67299999999994,22.559499999999982,161.23249999999993,1776.42,31.74,ETH/EUR
162,kucoin,2023-04-26T16:31:11.871Z,100,138.67299999999994,22.559499999999982,161.23249999999993,1776.42,31.74,ETH/EUR
163,kucoin,2023-04-26T16:31:12.117Z,100,138.67299999999994,22.559499999999982,161.23249999999993,1776.42,31.74,ETH/EUR
164,kucoin,2023-04-26T16:31:12.376Z,100,138.67299999999994,22.559499999999982,161.23249999999993,1776.42,31.74,ETH/EUR
165,kucoin,2023-04-26T16:31:12.644Z,100,89.45319999999992,22.559499999999982,112.01269999999991,1776.42,31.74,ETH/EUR
166,kucoin,2023-04-26T16:31:12.900Z,100,138.67299999999994,22.559499999999982,161.23249999999993,1776.42,31.74,ETH/EUR
167,kucoin,2023-04-26T16:31:13.156Z,100,138.67299999999994,22.559499999999982,161.23249999999993,1776.42,31.74,ETH/EUR
168,kucoin,2023-04-26T16:31:13.408Z,100,89.94799999999992,22.559499999999982,112.50749999999991,1776.42,31.74,ETH/EUR
169,kucoin,2023-04-26T16:31:13.660Z,100,138.67299999999994,22.559499999999982,161.23249999999993,1776.42,31.74,ETH/EUR
170,kucoin,2023-04-26T16:31:13.916Z,100,68.68069999999994,22.559499999999982,91.24019999999993,1776.42,31.74,ETH/EUR
171,kucoin,2023-04-26T16:31:14.180Z,100,88.67309999999993,22.583599999999983,111.25669999999991,1776.42,31.74,ETH/EUR
172,kucoin,2023-04-26T16:31:14.439Z,100,78.93709999999993,22.583599999999983,101.52069999999992,1776.42,31.74,ETH/EUR
173,kucoin,2023-04-26T16:31:14.690Z,100,88.67309999999993,22.583599999999983,111.25669999999991,1776.42,31.74,ETH/EUR
174,kucoin,2023-04-26T16:31:14.949Z,100,88.67309999999993,22.583599999999983,111.25669999999991,1776.42,31.74,ETH/EUR
175,kucoin,2023-04-26T16:31:15.223Z,100,88.67309999999993,22.583599999999983,111.25669999999991,1776.42,31.74,ETH/EUR
176,kucoin,2023-04-26T16:31:15.494Z,100,79.08189999999993,22.583599999999983,101.66549999999992,1776.42,31.74,ETH/EUR
177,kucoin,2023-04-26T16:31:15.743Z,100,88.67309999999993,22.583599999999983,111.25669999999991,1776.42,31.74,ETH/EUR
178,kucoin,2023-04-26T16:31:15.991Z,100,88.67309999999993,22.583599999999983,111.25669999999991,1776.42,31.74,ETH/EUR
179,bittrex,2023-04-26T16:31:10.245Z,25,128.21883651000002,101.10253800000001,229.32137451000003,1768.696,21.76,ETH/EUR
180,bittrex,2023-04-26T16:31:11.799Z,25,128.21883651000002,101.10253800000001,229.32137451000003,1768.696,21.76,ETH/EUR
181,bittrex,2023-04-26T16:31:13.485Z,25,128.21883651000002,101.10253800000001,229.32137451000003,1768.696,21.76,ETH/EUR
182,bittrex,2023-04-26T16:31:15.165Z,25,128.21883651000002,101.10253800000001,229.32137451000003,1768.696,21.76,ETH/EUR
183,bittrex,2023-04-26T16:31:16.721Z,25,128.21883651000002,101.10253800000001,229.32137451000003,1768.696,21.76,ETH/EUR
184,bitfinex,2023-04-26T16:31:31.016Z,25,201.08241561000003,247.04091206000007,448.1233276700001,1770.4,0.4,ETH/EUR
185,kucoin,2023-04-26T16:31:32.625Z,100,90.67649999999995,22.565299999999983,113.24179999999993,1776.42,31.74,ETH/EUR
186,kucoin,2023-04-26T16:31:32.875Z,100,91.46259999999994,22.589999999999986,114.05259999999993,1776.42,31.74,ETH/EUR
187,kucoin,2023-04-26T16:31:33.161Z,100,140.67409999999995,22.589999999999986,163.26409999999993,1776.42,31.74,ETH/EUR
188,kucoin,2023-04-26T16:31:33.464Z,100,90.91139999999993,22.589999999999986,113.50139999999992,1776.42,31.74,ETH/EUR
189,kucoin,2023-04-26T16:31:33.726Z,100,140.67409999999995,22.589999999999986,163.26409999999993,1776.42,31.74,ETH/EUR
190,kucoin,2023-04-26T16:31:34.003Z,100,140.67409999999995,22.589999999999986,163.26409999999993,1776.42,31.74,ETH/EUR
191,kucoin,2023-04-26T16:31:34.264Z,100,140.67409999999995,22.589999999999986,163.26409999999993,1776.42,31.74,ETH/EUR
192,kucoin,2023-04-26T16:31:34.527Z,100,90.91139999999993,22.589999999999986,113.50139999999992,1776.42,31.74,ETH/EUR
193,kucoin,2023-04-26T16:31:34.807Z,100,140.67409999999995,22.589999999999986,163.26409999999993,1776.42,31.74,ETH/EUR
194,kucoin,2023-04-26T16:31:35.063Z,100,90.91139999999993,22.589999999999986,113.50139999999992,1776.42,31.74,ETH/EUR
195,kucoin,2023-04-26T16:31:35.325Z,100,90.91139999999993,22.589999999999986,113.50139999999992,1776.42,31.74,ETH/EUR
196,kucoin,2023-04-26T16:31:35.601Z,100,90.91139999999993,22.589999999999986,113.50139999999992,1776.42,31.74,ETH/EUR
197,kucoin,2023-04-26T16:31:35.858Z,100,47.92999999999993,22.556099999999983,70.48609999999991,1776.42,31.74,ETH/EUR
198,kucoin,2023-04-26T16:31:36.131Z,100,47.92999999999993,22.556099999999983,70.48609999999991,1776.42,31.74,ETH/EUR
199,kucoin,2023-04-26T16:31:36.399Z,100,47.92999999999993,22.556099999999983,70.48609999999991,1776.42,31.74,ETH/EUR
200,kucoin,2023-04-26T16:31:36.689Z,100,47.92999999999993,22.556099999999983,70.48609999999991,1776.42,31.74,ETH/EUR
201,kucoin,2023-04-26T16:31:36.942Z,100,47.92999999999993,22.556099999999983,70.48609999999991,1776.42,31.74,ETH/EUR
202,kucoin,2023-04-26T16:31:37.434Z,100,49.69269999999993,22.556099999999983,72.24879999999992,1776.42,31.74,ETH/EUR
203,kucoin,2023-04-26T16:31:37.703Z,100,49.69269999999993,22.556099999999983,72.24879999999992,1776.42,31.74,ETH/EUR
204,kucoin,2023-04-26T16:31:37.950Z,100,49.69269999999993,22.556099999999983,72.24879999999992,1776.42,31.74,ETH/EUR
205,kucoin,2023-04-26T16:31:38.203Z,100,47.92999999999993,22.556099999999983,70.48609999999991,1776.42,31.74,ETH/EUR
206,kucoin,2023-04-26T16:31:38.477Z,100,48.497999999999934,22.556099999999983,71.05409999999992,1776.42,31.74,ETH/EUR
207,kucoin,2023-04-26T16:31:38.735Z,100,49.69269999999993,22.556099999999983,72.24879999999992,1776.42,31.74,ETH/EUR
