,exchange,datetime,level,bid_volume,ask_volume,total_volume,mid_price,spread,close_price,Symbol
95,kucoin,2023-04-27T15:15:34.827Z,100,36.64257302,31.313140970000003,67.95571399,29035.45,0.1,28917.9,BTC/USDT
96,kucoin,2023-04-27T15:15:35.407Z,100,41.29324786,31.382455970000002,72.67570383,29035.45,0.1,28917.9,BTC/USDT
97,kucoin,2023-04-27T15:15:35.986Z,100,34.66195602,32.51189199999999,67.17384801999998,29035.45,0.1,28917.9,BTC/USDT
98,kucoin,2023-04-27T15:15:36.631Z,100,36.20527381,32.51189199999999,68.71716580999998,29035.45,0.1,28917.9,BTC/USDT
99,kucoin,2023-04-27T15:15:37.218Z,100,36.21333897,32.354841179999994,68.56818014999999,29035.45,0.1,28917.9,BTC/USDT
100,kucoin,2023-04-27T15:15:37.827Z,100,34.6883358,31.805328879999998,66.49366468,29035.45,0.1,28917.9,BTC/USDT
101,kucoin,2023-04-27T15:15:38.421Z,100,34.17561042,31.788084619999996,65.96369503999999,29035.45,0.1,28917.9,BTC/USDT
102,bittrex,2023-04-27T15:15:33.689Z,25,1.9386274600000002,4.42612052,6.36474798,29020.416788365,36.2431,29775.59099579,BTC/USDT
103,bittrex,2023-04-27T15:15:37.303Z,25,1.9066163900000002,2.68792747,4.59454386,29028.576438265,34.0551,29775.59099579,BTC/USDT
104,bittrex,2023-04-27T15:15:41.754Z,25,1.9058125799999999,3.1795252599999997,5.085337839999999,29054.948303685,86.7989,29775.59099579,BTC/USDT
105,bitfinex,2023-04-27T15:15:54.133Z,25,14.970481470000001,6.86514806,21.835629530000002,29043.5,1.0,3870.1,BTC/USDT
106,kucoin,2023-04-27T15:15:56.430Z,100,38.72667744,30.62615788,69.35283532,29048.95,0.1,28917.9,BTC/USDT
107,kucoin,2023-04-27T15:15:56.996Z,100,39.060706870000004,30.249794220000005,69.31050109,29048.95,0.1,28917.9,BTC/USDT
108,kucoin,2023-04-27T15:15:57.579Z,100,40.12107376,29.964729030000008,70.08580279,29048.95,0.1,28917.9,BTC/USDT
109,kucoin,2023-04-27T15:15:58.142Z,100,39.058979660000006,30.7609476,69.81992726000001,29048.95,0.1,28917.9,BTC/USDT
110,kucoin,2023-04-27T15:15:58.725Z,100,39.05890034,31.130237370000003,70.18913771000001,29048.95,0.1,28917.9,BTC/USDT
111,kucoin,2023-04-27T15:15:59.300Z,100,40.27342356,29.855831790000003,70.12925535,29048.95,0.1,28917.9,BTC/USDT
112,kucoin,2023-04-27T15:15:59.873Z,100,44.42665812999999,24.53432896000001,68.96098709,29051.95,0.1,28917.9,BTC/USDT
113,kucoin,2023-04-27T15:16:00.468Z,100,48.806086439999994,29.385586050000004,78.19167249,29051.95,0.1,28917.9,BTC/USDT
114,kucoin,2023-04-27T15:16:01.028Z,100,48.85214892999999,30.02933042000001,78.88147935,29051.95,0.1,28917.9,BTC/USDT
115,kucoin,2023-04-27T15:16:01.638Z,100,48.82034726999999,29.784330420000007,78.60467769,29051.95,0.1,28947.9,BTC/USDT
116,kucoin,2023-04-27T15:16:02.202Z,100,47.41630651,30.381159520000008,77.79746603000001,29051.95,0.1,28947.9,BTC/USDT
117,kucoin,2023-04-27T15:16:02.783Z,100,48.76093555,27.031368310000005,75.79230386,29051.95,0.1,28947.9,BTC/USDT
118,kucoin,2023-04-27T15:16:03.363Z,100,47.373958609999995,27.030123280000005,74.40408189,29051.95,0.1,28947.9,BTC/USDT
119,kucoin,2023-04-27T15:16:03.927Z,100,48.32235179,27.019407020000003,75.34175881,29051.95,0.1,28947.9,BTC/USDT
120,kucoin,2023-04-27T15:16:04.495Z,100,48.490432899999995,27.65794598,76.14837888,29051.95,0.1,28947.9,BTC/USDT
121,bittrex,2023-04-27T15:16:00.167Z,25,1.9445136600000001,4.45774507,6.40225873,29054.64252878,56.5669,29775.59099579,BTC/USDT
122,bittrex,2023-04-27T15:16:03.897Z,25,1.94448554,4.09637358,6.04085912,29056.594359755,52.6633,29775.59099579,BTC/USDT
123,bittrex,2023-04-27T15:16:07.355Z,25,1.91307331,4.070367049999999,5.983440359999999,29056.59435967,52.6633,29775.59099579,BTC/USDT
124,bitfinex,2023-04-27T15:16:20.988Z,25,12.1238787,10.65652105,22.78039975,29037.5,3.0,3870.1,BTC/USDT
125,kucoin,2023-04-27T15:16:23.266Z,100,39.17173208999999,28.51335286000001,67.68508495,29039.75,0.1,28947.9,BTC/USDT
126,kucoin,2023-04-27T15:16:23.840Z,100,37.059501219999994,26.872734750000014,63.93223597000001,29041.95,0.1,28947.9,BTC/USDT
127,kucoin,2023-04-27T15:16:24.414Z,100,34.626858719999994,28.355031010000012,62.981889730000006,29043.95,0.1,28947.9,BTC/USDT
128,kucoin,2023-04-27T15:16:24.987Z,100,30.374241629999993,28.645303390000013,59.01954502000001,29043.95,0.1,28947.9,BTC/USDT
129,kucoin,2023-04-27T15:16:25.582Z,100,33.913988059999994,28.606463780000006,62.52045184,29044.95,0.1,28947.9,BTC/USDT
130,kucoin,2023-04-27T15:16:26.186Z,100,27.737028079999998,26.968557480000012,54.70558556000001,29048.95,0.1,28947.9,BTC/USDT
131,kucoin,2023-04-27T15:16:26.775Z,100,35.82677183999999,27.54719647000001,63.37396831,29048.95,0.1,28947.9,BTC/USDT
132,kucoin,2023-04-27T15:16:27.787Z,100,36.146431469999996,27.55857905000001,63.70501052,29048.95,0.1,28947.9,BTC/USDT
133,kucoin,2023-04-27T15:16:28.372Z,100,26.65149473,29.827053450000005,56.478548180000004,29048.95,0.1,28947.9,BTC/USDT
134,kucoin,2023-04-27T15:16:28.943Z,100,29.11815964,29.176708280000007,58.29486792,29048.95,0.1,28947.9,BTC/USDT
135,kucoin,2023-04-27T15:16:29.524Z,100,30.841087549999997,28.679197500000004,59.52028505,29048.95,0.1,28947.9,BTC/USDT
136,kucoin,2023-04-27T15:16:30.091Z,100,29.939005989999995,29.877274180000004,59.81628017,29048.95,0.1,28947.9,BTC/USDT
137,kucoin,2023-04-27T15:16:30.692Z,100,28.66937668,30.033365690000004,58.70274237,29048.95,0.1,28947.9,BTC/USDT
138,kucoin,2023-04-27T15:16:31.276Z,100,36.77314918,27.677701090000006,64.45085027,29048.95,0.1,28947.9,BTC/USDT
139,bittrex,2023-04-27T15:16:26.837Z,25,1.94456358,2.63387825,4.57844183,29042.901124764998,49.3957,29775.59099579,BTC/USDT
140,bittrex,2023-04-27T15:16:30.758Z,25,1.94451511,2.63387733,4.57839244,29046.679541309997,41.8388,29775.59099579,BTC/USDT
141,bittrex,2023-04-27T15:16:34.486Z,25,1.9123028800000001,4.57248857,6.48479145,29076.95015455,102.3801,29775.59099579,BTC/USDT
142,bitfinex,2023-04-27T15:16:47.705Z,25,15.595406109999997,15.13905342,30.734459529999995,29042.5,5.0,3870.1,BTC/USDT
143,kucoin,2023-04-27T15:16:49.900Z,100,39.95576677999999,28.17971975000001,68.13548653000001,29046.95,0.1,28947.9,BTC/USDT
144,kucoin,2023-04-27T15:16:50.494Z,100,38.91627662999999,29.250674110000016,68.16695074,29046.95,0.1,28947.9,BTC/USDT
145,kucoin,2023-04-27T15:16:51.105Z,100,39.20206689999999,29.250674110000016,68.45274101000001,29046.95,0.1,28947.9,BTC/USDT
146,kucoin,2023-04-27T15:16:51.687Z,100,46.89022517,33.32012768000001,80.21035285000002,29044.95,0.1,28947.9,BTC/USDT
147,kucoin,2023-04-27T15:16:52.287Z,100,47.42361611999999,34.09636518000001,81.5199813,29044.05,0.1,28947.9,BTC/USDT
148,kucoin,2023-04-27T15:16:52.877Z,100,47.43844733,32.26859317000002,79.70704050000002,29044.05,0.1,28947.9,BTC/USDT
149,kucoin,2023-04-27T15:16:53.462Z,100,48.848441439999995,35.26435082000002,84.11279226000002,29044.05,0.1,28947.9,BTC/USDT
150,kucoin,2023-04-27T15:16:54.025Z,100,42.269716519999996,33.13743022000001,75.40714674,29044.05,0.1,28947.9,BTC/USDT
151,kucoin,2023-04-27T15:16:54.614Z,100,41.93423899999999,33.12543225000002,75.05967125000001,29044.05,0.1,28947.9,BTC/USDT
152,kucoin,2023-04-27T15:16:55.188Z,100,41.622025539999996,33.32077325000001,74.94279879000001,29043.95,0.1,28947.9,BTC/USDT
153,kucoin,2023-04-27T15:16:55.761Z,100,42.38742730999999,34.012670580000005,76.40009789,29043.95,0.1,28947.9,BTC/USDT
154,kucoin,2023-04-27T15:16:56.351Z,100,40.34380676,34.009517810000006,74.35332457000001,29043.95,0.1,28947.9,BTC/USDT
155,kucoin,2023-04-27T15:16:57.015Z,100,41.621535179999995,34.43393751000001,76.05547269,29043.95,0.1,28947.9,BTC/USDT
156,kucoin,2023-04-27T15:16:57.576Z,100,50.35057470999999,31.621189970000017,81.97176468,29043.95,0.1,28947.9,BTC/USDT
157,kucoin,2023-04-27T15:16:58.135Z,100,41.41483370999999,31.99764683000002,73.41248054,29043.95,0.1,28947.9,BTC/USDT
158,bittrex,2023-04-27T15:16:53.413Z,25,1.94451511,3.4817666899999997,5.4262818,29046.815118295002,42.11,29775.59099579,BTC/USDT
159,bittrex,2023-04-27T15:16:57.666Z,25,1.94451511,4.41401503,6.35853014,29044.243799534997,36.9673,29775.59099579,BTC/USDT
160,bittrex,2023-04-27T15:17:01.220Z,25,1.91310288,4.71349189,6.6265947700000005,29044.24379953,36.9673,29775.59099579,BTC/USDT
161,bitfinex,2023-04-27T15:17:14.015Z,25,17.785383919999997,12.25765071,30.043034629999998,29044.0,2.0,3870.1,BTC/USDT
162,kucoin,2023-04-27T15:17:16.167Z,100,41.795594949999995,31.780114950000012,73.5757099,29043.05,0.1,28940.9,BTC/USDT
163,kucoin,2023-04-27T15:17:17.220Z,100,41.886399049999994,31.788673110000012,73.67507216000001,29043.05,0.1,28940.9,BTC/USDT
164,kucoin,2023-04-27T15:17:17.822Z,100,42.468000069999995,32.551800110000016,75.01980018,29043.05,0.1,28940.9,BTC/USDT
165,kucoin,2023-04-27T15:17:18.418Z,100,46.92967605999999,32.852483760000005,79.78215982,29043.05,0.1,28940.9,BTC/USDT
166,kucoin,2023-04-27T15:17:18.986Z,100,49.454260639999994,32.97984720000001,82.43410784,29041.95,0.1,28940.9,BTC/USDT
167,kucoin,2023-04-27T15:17:20.002Z,100,49.588542419999996,29.588709760000004,79.17725218,29041.95,0.1,28940.9,BTC/USDT
168,kucoin,2023-04-27T15:17:20.620Z,100,42.99008539,32.48194058,75.47202597,29041.95,0.1,28940.9,BTC/USDT
169,kucoin,2023-04-27T15:17:21.198Z,100,43.04285993999999,32.48192881000001,75.52478875,29041.95,0.1,28940.9,BTC/USDT
170,kucoin,2023-04-27T15:17:21.803Z,100,43.48401574,31.875664740000005,75.35968048000001,29041.95,0.1,28940.9,BTC/USDT
171,kucoin,2023-04-27T15:17:22.379Z,100,42.08867317,28.514333800000006,70.60300697000001,29041.95,0.1,28940.9,BTC/USDT
172,kucoin,2023-04-27T15:17:22.940Z,100,40.4047101,30.90245105000001,71.30716115000001,29043.95,0.1,28940.9,BTC/USDT
173,kucoin,2023-04-27T15:17:23.508Z,100,39.73951958000001,31.182585810000013,70.92210539000001,29043.95,0.1,28940.9,BTC/USDT
174,kucoin,2023-04-27T15:17:24.112Z,100,41.01141624000001,31.634080650000005,72.64549689000002,29043.95,0.1,28940.9,BTC/USDT
175,bittrex,2023-04-27T15:17:20.096Z,25,1.91309816,4.7772896,6.69038776,29042.026225655,30.8766,29775.59099579,BTC/USDT
176,bittrex,2023-04-27T15:17:23.713Z,25,1.94451758,4.33542043,6.27993801,29045.867954705,38.5601,29775.59099579,BTC/USDT
177,bittrex,2023-04-27T15:17:27.297Z,25,1.9130966,4.78792315,6.70101975,29046.63605311,37.0239,29775.59099579,BTC/USDT
178,bitfinex,2023-04-27T15:17:40.565Z,25,15.970907429999997,11.99135616,27.96226359,29043.5,1.0,3870.1,BTC/USDT
179,kucoin,2023-04-27T15:17:42.800Z,100,49.59462606999999,33.751196750000005,83.34582282,29039.95,0.1,28940.9,BTC/USDT
180,kucoin,2023-04-27T15:17:43.385Z,100,48.630608909999985,33.82424304,82.45485194999998,29039.95,0.1,28940.9,BTC/USDT
181,kucoin,2023-04-27T15:17:43.998Z,100,49.02864811999998,33.96031525,82.98896336999998,29039.95,0.1,28940.9,BTC/USDT
182,kucoin,2023-04-27T15:17:44.594Z,100,48.532029419999986,33.86272918,82.39475859999999,29039.95,0.1,28940.9,BTC/USDT
183,kucoin,2023-04-27T15:17:45.151Z,100,48.53202934999999,33.962729180000004,82.49475852999998,29039.95,0.1,28940.9,BTC/USDT
184,kucoin,2023-04-27T15:17:46.161Z,100,48.361460059999985,33.967042760000005,82.32850281999998,29039.95,0.1,28940.9,BTC/USDT
185,kucoin,2023-04-27T15:17:46.737Z,100,48.36146302999998,33.80763734,82.16910036999998,29039.95,0.1,28940.9,BTC/USDT
186,kucoin,2023-04-27T15:17:47.362Z,100,48.36146302999998,33.80763734,82.16910036999998,29039.95,0.1,28940.9,BTC/USDT
187,kucoin,2023-04-27T15:17:47.956Z,100,48.218714679999984,33.775332320000004,81.994047,29039.95,0.1,28940.9,BTC/USDT
188,kucoin,2023-04-27T15:17:48.551Z,100,48.385533399999986,33.80905477,82.19458816999999,29039.95,0.1,28940.9,BTC/USDT
189,kucoin,2023-04-27T15:17:49.109Z,100,48.24051792999998,33.80905397,82.04957189999999,29039.95,0.1,28940.9,BTC/USDT
190,kucoin,2023-04-27T15:17:49.697Z,100,48.62979848999999,33.80905397,82.43885245999999,29039.95,0.1,28940.9,BTC/USDT
191,kucoin,2023-04-27T15:17:50.263Z,100,44.431138340000004,32.823517650000014,77.25465599000002,29039.95,0.1,28940.9,BTC/USDT
192,kucoin,2023-04-27T15:17:50.867Z,100,49.151072600000006,38.78960397000001,87.94067657000002,29039.95,0.1,28940.9,BTC/USDT
193,bittrex,2023-04-27T15:17:47.361Z,25,1.7710573800000002,3.873611789999999,5.644669169999999,29038.664537,29.2937,29775.59099579,BTC/USDT
194,bittrex,2023-04-27T15:17:50.961Z,25,1.7710568600000003,3.847510439999999,5.618567299999999,29039.49542375,30.775,29775.59099579,BTC/USDT
195,bitfinex,2023-04-27T15:18:06.705Z,25,16.522842559999997,16.947851949999997,33.470694509999994,29040.5,1.0,3870.1,BTC/USDT
196,kucoin,2023-04-27T15:18:08.788Z,100,33.02824430000001,37.850759079999996,70.87900338,29037.95,0.1,28919.9,BTC/USDT
